bookID,Book-Title,authors,isbn,isbn13,language_code,publisher,
668,We the Living,Ayn Rand/Leonard Peikoff,451187849,9.78045E+12,eng,Signet,
669,Capitalism: The Unknown Ideal,Ayn Rand/Nathaniel Branden/Alan Greenspan/Robert Hessen,451147952,9.78045E+12,eng,Signet,
670,Letters of Ayn Rand,Ayn Rand/Michael S. Berliner/Leonard Peikoff,452274044,9.78045E+12,eng,NAL,
672,Sailing for Dummies,J.J. Isler/Peter Isler,471791431,9.78047E+12,eng,For Dummies,
675,Sailing from Byzantium: How a Lost Empire Shaped the World,Colin  Wells,553803816,9.78055E+12,eng,Delacorte Press,
676,Sailing Alone Around the Room: New and Selected Poems,Billy Collins,375755195,9.78038E+12,eng,Random House Trade Paperbacks,
678,The Greatest Sailing Stories Ever Told: Twenty-Seven Unforgettable Stories,Christopher Caswell,1592283195,9.78159E+12,eng,Lyons Press,
681,"Natural Cures ""They"" Don't Want You to Know about",Kevin Trudeau,975599518,9.78098E+12,en-US,Alliance Publishing,
685,The Natural,Bernard Malamud/Kevin Baker,374502005,9.78037E+12,eng,Farrar Straus Giroux,
698,Digging to America,Anne Tyler,307263940,9.78031E+12,eng,Alfred A. Knopf,
700,Rereading America: Cultural Contexts for Critical Thinking and Writing,Gary Colombo/Bonnie Lisle,312405545,9.78031E+12,eng,Bedford Books,
702,Modern Latin America,Thomas E. Skidmore/Peter H. Smith,019517013X,9.7802E+12,en-US,Oxford University Press  USA,
703,The Plot Against America,Philip Roth,1400079497,9.7814E+12,eng,Vintage International,
707,Naked Pictures of Famous People,Jon   Stewart,688171621,9.78069E+12,en-GB,Dey Street Books,
759,Collected Stories,Gabriel García Márquez/Gregory Rabassa/J.S. Bernstein,60932686,9.78006E+12,eng,Harper Perennial Modern Classics,
762,Crónica de una muerte anunciada,Gabriel García Márquez,1400034957,9.7814E+12,spa,Vintage Espanol,
763,Cien años de soledad,Gabriel García Márquez,307350428,9.78031E+12,spa,Plaza y Janes,
764,Del amor y otros demonios,Gabriel García Márquez,307350444,9.78031E+12,spa,Plaza y Janes,
765,Living to Tell the Tale,Gabriel García Márquez/Edith Grossman,140003454X,9.7814E+12,eng,Vintage,
766,Memoria de mis putas tristes,Gabriel García Márquez,1400095808,9.7814E+12,spa,Vintage Espanol,
771,The Elegant Universe: Superstrings  Hidden Dimensions  and the Quest for the Ultimate Theory,Brian Greene,375708111,9.78038E+12,eng,Vintage Books USA,
775,Pure and Simple: The Extraordinary Teachings of a Thai Buddhist Laywoman,Upasika Kee Nanayon/Thanissaro Bhikkhu,086171492X,9.78086E+12,eng,Wisdom Publications,
787,The Mini Rough Guide to London,Rob Humphreys/Beth Chaplin/Rebecca Morrill,184353584X,9.78184E+12,eng,Rough Guides,
793,Best of London (Lonely Planet Best Of),Lonely Planet/Sarah Johnstone/Steve Fallon,1740594770,9.78174E+12,eng,Lonely Planet,
797,Lonely Planet Londres,Lonely Planet/Sarah Johnstone/Tom Masters,8408064762,9.78841E+12,spa,Geoplaneta,
799,Out to Eat London 2002 (Lonely Planet Out to Eat),Lonely Planet/Mark Honan,1740592050,9.78174E+12,eng,Lonely Planet,
815,Three Nights in August: Strategy  Heartbreak  and Joy Inside the Mind of a Manager,H.G. Bissinger,618710531,9.78062E+12,eng,Mariner Books,
816,Cryptonomicon,Neal Stephenson,60512806,9.78006E+12,eng,Avon,
821,Le Réseau Kinakuta (Cryptonomicon  #2),Neal Stephenson,2228894168,9.78223E+12,fre,Payot,
822,The Confusion (The Baroque Cycle  #2),Neal Stephenson,60733357,9.78006E+12,en-US,William Morrow Paperbacks,
823,Quicksilver (The Baroque Cycle  #1),Neal Stephenson,60593083,9.78006E+12,eng,HarperCollins Perennial,
824,The Cobweb,Neal Stephenson/J. Frederick George,553383442,9.78055E+12,eng,Spectra Books,
826,The Big U,Neal Stephenson,380816032,9.78038E+12,en-US,William Morrow Paperbacks,
827,The Diamond Age: Or  A Young Lady's Illustrated Primer,Neal Stephenson/Pedro Jorge Romero,553380966,9.78055E+12,eng,Spectra,
828,Interface,Neal Stephenson/George F. Jewsbury/Stephen  Bury,553383434,9.78055E+12,eng,Spectra,
829,Odalisque (The Baroque Cycle  Vol. 1  Book 3),Neal Stephenson,60833181,9.78006E+12,en-US,HarperTorch,
830,Snow Crash,Neal Stephenson/Guy Abadia,553380958,9.78055E+12,eng,Bantam Books,
834,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume II: The Endgame,Dan Harrington/Bill Robertie,1880685353,9.78188E+12,eng,Two Plus Two Publishing LLC,
835,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume I: Strategic Play,Dan Harrington/Bill Robertie,1880685337,9.78188E+12,eng,Two Plus Two Publishing LLC,
840,The Design of Everyday Things,Donald A. Norman,465067107,9.78047E+12,eng,Basic Books,
841,Emotional Design: Why We Love (or Hate) Everyday Things,Donald A. Norman,465051367,9.78047E+12,eng,Basic Books,
842,The Psychology of Everyday Things,Donald A. Norman,465067093,9.78047E+12,eng,Basic Books,
848,No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson,Alex C. Jones/Diane M. Hanson/Stephen K. Ray,898709199,9.7809E+12,en-GB,Ignatius Press,
864,The Alchemist,Paulo Coelho/Alan R. Clarke/James Noel Smith,60887966,9.78006E+12,eng,HarperOne,
865,The Alchemist,Paulo Coelho/Alan R. Clarke/Özdemir İnce,61122416,9.78006E+12,eng,HarperCollins,
866,Fullmetal Alchemist  Vol. 9 (Fullmetal Alchemist  #9),Hiromu Arakawa/Akira Watanabe,142150460X,9.78142E+12,eng,VIZ Media LLC,
868,Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),Hiromu Arakawa/Akira Watanabe,1591169259,9.78159E+12,eng,VIZ Media LLC,
869,Fullmetal Alchemist  Vol. 8 (Fullmetal Alchemist  #8),Hiromu Arakawa/Akira Watanabe,1421504596,9.78142E+12,eng,VIZ Media LLC,
870,Fullmetal Alchemist  Vol. 1 (Fullmetal Alchemist  #1),Hiromu Arakawa/Akira Watanabe,1591169208,9.78159E+12,eng,VIZ Media LLC,
871,Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4),Hiromu Arakawa/Akira Watanabe,1591169291,9.78159E+12,eng,VIZ Media LLC,
872,The Illustrated Alchemist: A Fable about Following Your Dream,Paulo Coelho/Alan R. Clarke/Mœbius,006019250X,9.78006E+12,en-US,HarperCollins Publishers,
873,Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2),Hiromu Arakawa/Akira Watanabe,1591169232,9.78159E+12,eng,VIZ Media LLC,
880,Pompeii,Robert   Harris,812974611,9.78081E+12,eng,Random House Trade Paperbacks,
888,The Last Days of Pompeii,Edward Bulwer-Lytton/John Gregory Betancourt,158715739X,9.78159E+12,eng,Borgo Press,
890,Of Mice and Men,John Steinbeck,142000671,9.78014E+12,eng,Penguin Books,
900,The Game: Penetrating the Secret Society of Pickup Artists,Neil Strauss,60554738,9.78006E+12,en-US,It Books,
902,The Westing Game,Ellen Raskin,014240120X,9.78014E+12,eng,Puffin,
903,The Egypt Game,Zilpha Keatley Snyder,808553038,9.78081E+12,eng,Turtleback Books,
929,Memoirs of a Geisha,Arthur Golden,1400096898,9.7814E+12,eng,Vintage Books USA,
930,Memoirs of a Geisha,Arthur Golden,739326228,9.78074E+12,eng,Random House Large Print Publishing,
931,Memoirs of a Geisha,Arthur Golden,99498189,9.7801E+12,en-US,Vintage,
932,Memoirs of a Geisha: A Portrait of the Film,David        James/Peggy Mulloy/Rob Marshall/Arthur Golden,1557046832,9.78156E+12,eng,Newmarket Press,
933,Memoirs of a Geisha,Arthur Golden,99771519,9.7801E+12,eng,Vintage,
935,Geisha of Gion,Mineko Iwasaki/Rande Brown,074343059X,9.78074E+12,eng,Pocket Books,
941,Love As A Foreign Language #5,J. Torres/Eric  Kim,1932664394,9.78193E+12,eng,Oni Press,
944,Jungle Love,Margaret Johnson/Philip Prowse,521750849,9.78052E+12,eng,Cambridge University Press,
955,The 5 Love Languages / The 5 Love Languages Journal,Gary Chapman,802415318,9.7808E+12,eng,Moody Publishers,
960,Angels & Demons (Robert Langdon  #1),Dan Brown,1416524797,9.78142E+12,eng,Pocket Books,
965,Ángeles y demonios (Robert Langdon  #1),Dan Brown,849561877X,9.7885E+12,spa,Umbriel,
966,Angeles & Demonios,Dan Brown/Raúl Amundaray,972859896,9.78097E+12,spa,FonoLibro,
968,The Da Vinci Code (Robert Langdon  #2),Dan Brown,307277674,9.78031E+12,eng,Anchor,
969,The Da Vinci Code,Dan Brown,076792603X,9.78077E+12,eng,Broadway Books,
972,Da Vinci Code (Robert Langdon  #2),Dan Brown/Daniel Roche,2266144340,9.78227E+12,fre,Pocket,
975,Deception Point,Dan Brown,1416524800,9.78142E+12,eng,Pocket Books,
977,Deception Point,Dan Brown,552151769,9.78055E+12,eng,Corgi Books,
980,Deception Point,Dan Brown,593055071,9.78059E+12,eng,Bantam Press,
987,A Killing Rain (Louis Kincaid  #6),P.J. Parrish,078601606X,9.78079E+12,eng,Pinnacle,
998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley/William D. Danko,671015206,9.78067E+12,eng,Gallery Books,
1005,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,Napoleon Hill,1585424331,9.78159E+12,eng,Tarcherperigee,
1007,Think and Grow Rich,Napoleon Hill,1932429239,9.78193E+12,eng,High Roads Media,
1014,Pragmatic Version Control: Using Subversion (The Pragmatic Starter Kit Series),Mike   Mason,977616657,9.78098E+12,eng,Pragmatic Bookshelf,
1022,Read My Lips: Sexual Subversion and the End of Gender,Riki Anne Wilchins,1563410907,9.78156E+12,en-US,Firebrand Books,
1032,Trump: The Art of the Deal,Donald J. Trump/Tony Schwartz,345479173,9.78035E+12,en-US,Ballantine Books,
1052,The Richest Man in Babylon,George S. Clason,451205367,9.78045E+12,eng,Berkley Books,
1053,The Richest Man in Babylon,George S. Clason,1419349996,9.78142E+12,eng,Recorded Books  Inc.,
1059,Shibumi,Trevanian/Gisela Stege,1400098033,9.7814E+12,eng,Broadway Books,
1067,1776,David McCullough,743226720,9.78074E+12,eng,Simon  Schuster,
1068,1776,Peter  Stone/Sherman Edwards,140481397,9.78014E+12,eng,Penguin Books,
1073,The Crescent Obscured: The United States and the Muslim World  1776-1815,Robert J. Allison,226014908,9.78023E+12,eng,University of Chicago Press,
1078,The Good Earth (House of Earth  #1),Pearl S. Buck,1416500189,9.78142E+12,eng,Howard Publishing Co,
1090,Purpose Driven Life - For Commuters: What on Earth Am I Here For?,Rick Warren,310258979,9.78031E+12,eng,Zondervan,
1097,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,60838582,9.78006E+12,eng,Harper Perennial,
1099,Fast Food Nation: What The All-American Meal is Doing to the World,Eric Schlosser,141006870,9.78014E+12,eng,Penguin Books,
1103,Snow Flower and the Secret Fan,Lisa See,812968069,9.78081E+12,eng,Random House,
1110,The Broker,John Grisham,385340540,9.78039E+12,eng,Delta,
1111,The Power Broker: Robert Moses and the Fall of New York,Robert A. Caro,394720245,9.78039E+12,eng,Vintage,
1117,The Power Broker: A Novel (Christian Gillette  #3),Stephen W. Frey,345480600,9.78035E+12,eng,Ballantine Books,
1120,Body For Life: 12 Weeks to Mental and Physical Strength,Bill Phillips/Michael D'Orso,60193395,9.78006E+12,en-US,HarperCollins Publishers  Inc.,
1121,Body for Life for Women: A Woman's Plan for Physical and Mental Transformation,Pamela Peeke/Cindy Crawford,1579546013,9.78158E+12,en-US,Rodale Books,
1123,Eating for Life: Your Guide to Great Health  Fat Loss and Increased Energy!,Bill Phillips,972018417,9.78097E+12,eng,High Point Media,
1130,The Warren Buffett Way,Robert G. Hagstrom/Bill Miller/Kenneth L. Fisher,471743674,9.78047E+12,en-US,John Wiley & Sons,
1138,The Warren Buffett CEO: Secrets from the Berkshire Hathaway Managers,Robert P. Miles/Tom Osborne,471430455,9.78047E+12,eng,Wiley,
1164,Monkey Business: True Story of the Scopes Trial,Marvin N. Olasky/John R. Perry,805431578,9.78081E+12,eng,B Books,
1167,Junie B. Jones and a Little Monkey Business (Junie B. Jones  #2),Barbara Park/Denise Brunkus,679838864,9.78068E+12,en-US,Random House Books for Young Readers,
1169,Monkey Business,Sarah Mlynowski,373250711,9.78037E+12,eng,Red Dress Ink,
1171,Liar's Poker,Michael   Lewis,140143459,9.78014E+12,eng,Penguin Books,
1177,Liar's Poker: A Harry Garnish Mystery,Frank McConnell,802732291,9.7808E+12,eng,Walker & Company,
1188,Risotto: 30 Simply Delicious Vegetarian Recipes from an Italian Kitchen,Ursula Ferrigno/Jason Lowe/Maxine  Clark,1841721476,6.94055E+11,eng,Ryland Peters & Small,
1191,Giada's Family Dinners,Giada De Laurentiis/Victoria Pearson,030723827X,9.78031E+12,eng,Clarkson Potter,
1192,Everyday Italian: 125 Simple and Delicious Recipes,Giada De Laurentiis,1400052580,9.7814E+12,eng,Clarkson Potter,
1193,Everyday Pasta,Giada De Laurentiis/Victoria Pearson,307346587,9.78031E+12,eng,Clarkson Potter,
1196,Tyler's Ultimate: Brilliant Simple Food to Make Any Time,Tyler Florence/Petrina Tinslay,1400052386,9.7814E+12,eng,Clarkson Potter,
1197,Tyler Florence's Real Kitchen: An Indespensible Guide for Anybody Who Likes to Cook,Tyler Florence/JoAnn Cianciulli/Bill Bettencourt/Bobby Flay,609609971,9.78061E+12,eng,Clarkson Potter Publishers,
1198,Eat This Book: Cooking with Global Fresh Flavors,Tyler Florence/Petrina Tinslay,1400052378,9.7814E+12,eng,Clarkson Potter Publishers,
1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt/Stephen J. Dubner,61234001,9.78006E+12,eng,William Morrow,
1204,Freakonomics: Un economista políticamente incorrecto explora el lado oculto de lo que nos afecta,Steven D. Levitt/Stephen J. Dubner,8466625127,9.78847E+12,spa,Ediciones B,
1206,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt/Stephen J. Dubner,61245135,9.78006E+12,en-US,Harper,
1218,The Last Assassin (John Rain  #5),Barry Eisler,399153594,9.7804E+12,eng,Putnam Publishing Group,
1226,Life of Pi,Yann Martel,156030209,9.78016E+12,en-US,Mariner Books / Harvest Books,
1230,L'Histoire de Pi,Yann Martel/Nicole Martel/Emile Martel,828808392,9.78083E+12,fre,Gallimard,
1234,Shadows and Wind: A View of Modern Vietnam,Robert Templer,140285970,9.78014E+12,eng,Penguin Books,
1241,A Million Little Pieces,James Frey,307276902,9.78031E+12,eng,Anchor Books,
1242,A Million Little Pieces of Feces,Python Bonkers,1411677315,9.78141E+12,en-US,Lulu.com,
1243,A Million Little Lies,James Pinocchio/Pablo Fenjves,61171468,9.78006E+12,en-US,William Morrow Paperbacks,
1246,The Leadership Challenge,James M. Kouzes/Barry Z. Posner,787968331,9.78079E+12,en-US,Jossey-Bass,
1252,Lincoln on Leadership: Executive Strategies for Tough Times,Donald T. Phillips,446394599,9.78045E+12,eng,Business Plus,
1255,Leadership in Organizations,Gary Yukl,131494848,9.78013E+12,en-GB,Prentice Hall,
1265,Leadership,Rudolph W. Giuliani,316861014,9.78032E+12,eng,Little  Brown,
1274,Men Are from Mars  Women Are from Venus,John Gray,60574216,9.78006E+12,eng,Harper Paperbacks,
1276,Mars and Venus Book of Days: 365 Inspriations to Enrich Your Relationships,John Gray,60192771,9.78006E+12,en-US,Harper,
1281,Men Are from Mars  Women Are from Venus,John Gray,006123205X,9.78006E+12,eng,HarperAudio,
1290,How to Succeed with Women,Ron  Louis/David Copeland,735200300,9.78074E+12,en-US,Prentice Hall Press,
1295,The Clan of the Cave Bear (Earth's Children  #1),Jean M. Auel,553381679,9.78055E+12,eng,Bantam,
1296,The Clan of the Cave Bear (Earth's Children  #1),Jean M. Auel,517542021,9.78052E+12,eng,Crown Publishing Group,
1301,Moneyball: The Art of Winning an Unfair Game,Michael   Lewis,393324818,9.78039E+12,eng,W. W. Norton  Company,
1302,Juiced Official Strategy Guide,Doug Walsh,744005612,9.78074E+12,eng,BradyGames,
1303,The 48 Laws of Power,Robert Greene/Joost Elffers,140280197,9.78014E+12,eng,Penguin (Business),
1305,Gates of Fire,Steven Pressfield,055338368X,9.78055E+12,eng,Bantam,
1307,Fire Sea (The Death Gate Cycle  #3),Margaret Weis/Tracy Hickman,553295411,9.78055E+12,eng,Spectra Books,
1312,The Gate of Fire (Oath Of Empire Book Two),Thomas Harlan,812590104,9.78081E+12,en-US,Tor Classics,
1315,The Afghan Campaign,Steven Pressfield,038551641X,9.78039E+12,eng,Doubleday Books,
1317,Tides of War,Steven Pressfield,553381393,9.78055E+12,eng,Bantam,
1318,Last of the Amazons,Steven Pressfield,553382047,9.78055E+12,eng,Bantam,
1319,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,Steven Pressfield/Robert McKee,446691437,9.78045E+12,eng,Warner Books,
1320,Gita on the Green,Stephen J. Rosen/Steven Pressfield,826413013,9.78083E+12,en-US,Continuum,
1322,Blood Stripes: The Grunt's View of the War in Iraq,David J. Danelo/Steven Pressfield,811701646,9.78081E+12,eng,Stackpole Books,
1326,Phaedrus and Letters VII and VIII,Plato/Walter Hamilton,140442758,9.78014E+12,en-US,Penguin Classics,
1327,Phaedrus,Plato/Robin Waterfield,192802771,9.78019E+12,eng,Oxford University Press  USA,
1328,Phaedrus,Plato/C.J. Rowe,140449744,9.78014E+12,eng,Penguin Classics,
1334,Lysis/Phaedrus/Symposium: Plato on Homosexuality,Plato/Benjamin Jowett,879756322,9.78088E+12,eng,Prometheus Books,
1337,Enthusiasm and Divine Madness,Josef Pieper/Richard Winston/Clara Winston,189031823X,9.78189E+12,eng,St. Augustines Press,
1338,On Love: Lysis/Symposium/Phaedrus/Alcibiades/Selections from Republic & Laws,Plato/C.D.C. Reeve,872207889,9.78087E+12,eng,Hackett Publishing Company  Inc.,
1342,Gorgias/Phaedrus (Agora),Plato/James H. Nichols Jr.,801435307,9.7808E+12,eng,Cornell University Press,
1351,Statesman,Plato/C.J. Rowe,872204626,9.78087E+12,eng,Hackett Publishing Company  Inc.,
1354,Gorgias,Plato/Walter Hamilton/Chris Emlyn-Jones,140449043,9.78014E+12,en-GB,Penguin Classics,
1362,The Histories,Herodotus/Aubrey de Sélincourt/John M. Marincola,140449086,9.78014E+12,eng,Penguin Books,
1363,The Histories,Herodotus/Aubrey de Sélincourt/John M. Marincola,140446389,9.78014E+12,eng,Penguin Classics,
1364,The History (Great Minds),Herodotus/Henry Francis Cary,879757779,9.78088E+12,en-US,Prometheus Books,
1365,The Histories,Herodotus/Carolyn Dewald/Robin Waterfield,192824252,9.78019E+12,eng,Oxford University Press,
1366,The Histories,Herodotus/Aubrey de Sélincourt/Andrew Robert Burn,140440348,9.78014E+12,en-US,Penguin Classics,
1367,The Histories,Herodotus/Jennifer Tolbert Roberts/Walter Blanco,393959465,9.78039E+12,en-US,W.W. Norton & Company,
1368,The Histories,Herodotus/Edward Henry Blakeney/George Rawlinson/Rosalind Thomas,375400613,9.78038E+12,en-US,Everyman's Library 234,
1369,The History,Herodotus/Peter Grene,226327701,9.78023E+12,en-US,University of Chicago Press,
1371,The Iliad,Homer/Robert Fagles/Bernard Knox,140275363,9.78014E+12,eng,Penguin Classics,
1373,Iliad,Homer/Stanley Lombardo/Sheila Murnaghan,872203522,9.78087E+12,en-US,Hackett Publishing Company  Inc.,
1374,The Iliad,Homer/Robert Fitzgerald/Andrew Ford,374529051,9.78037E+12,en-US,Farrar  Straus and Giroux,
1375,The Iliad/The Odyssey,Homer/Robert Fagles/Bernard Knox,147712556,9.78015E+12,eng,Penguin Classics,
1376,The Iliad,Homer/E.V. Rieu/Peter Jones/D.C.H. Rieu,140447946,9.78014E+12,eng,Penguin Classics,
1377,The Iliad,Homer/W.H.D. Rouse,451527372,9.78045E+12,en-US,Signet Classics,
1378,The Essential Iliad,Homer/Sheila Murnaghan/Stanley Lombardo,872205428,9.78087E+12,en-US,Hackett Publishing Company  Inc.,
